names on page 1,links on page 1,descriptions on page 1
"
Ноутбук Lenovo Ideapad S145-15IGM Intel Celeron N4100 8GB DDR 240GB SSD Intel HD Graphics HD черный
",https://www.kivano.kg/product/view/noutbuk-lenovo-ideapad-l3-15ada05-amd-ryzen-5-3500u-8gb-ddr-256gb-ssd-radeon-vega-8-graphics-hd-chernyy,        Тип: ноутбук; Процессор: Intel Celeron N4100; Разрешение экрана: 1366х768 HD; Графический контроллер: Intel UHD 600; Объем оперативной памяти: 8 Gb DDR4; Объем накопителя SSD: 240 Gb; Вес: от 1.85 кг            
"
Ноутбук Lenovo Ideapad S340-15IIL Intel Core i3-1005G1 4GB DDR 256GB SSD Intel HD Graphics 620 FHD синий
",https://www.kivano.kg/product/view/noutbuk-apple-macbook-pro-13-displey-retina-s-tekhnologiey-true-tone-mid-2020-mwp52-seryy-kosmos,        Тип: ноутбук; Процессор: Intel Core i3-1005G1; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Intel HD Graphics 620; Объем оперативной памяти: 4 Gb DDR; Объем накопителя SSD: 256 Gb; Вес: от 1.8 кг            
"
Ноутбук Lenovo Ideapad S145-15IGM Intel Celeron N4100 8GB DDR 500GB HDD Intel HD Graphics HD черный
",https://www.kivano.kg/product/view/noutbuk-apple-macbook-pro-13-displey-retina-s-tekhnologiey-true-tone-mid-2020-mwp52-seryy-kosmos,        Тип: ноутбук; Процессор: Intel Celeron N4100; Разрешение экрана: 1366х768 HD; Графический контроллер: Intel UHD 600; Объем оперативной памяти: 8 Gb DDR4; Объем накопителя HDD : 500  Gb; Вес: от 1.85 кг            
names on page 30,links on page 30,descriptions on page 30
"
Ноутбук Lenovo Ideapad S340-15IIL Intel Core i3-1005G1 4GB DDR 1000GB HDD Intel HD Graphics 620 FHD синий
",https://www.kivano.kg/product/view/noutbuk-lenovo-ideapad-s340-15iil-intel-core-i3-1005g1-4gb-ddr-1000gb-hdd-intel-hd-graphics-620-fhd-siniy,        Тип: ноутбук; Процессор: Intel Core i3-1005G1; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Intel HD Graphics 620; Объем оперативной памяти: 4 Gb DDR; Объем накопителя HDD: 1000 Gb; Вес: от 1.8 кг            
"
Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 12GB DDR4 500GB HDD DOS Black
",https://www.kivano.kg/product/view/noutbuk-lenovo-ideapad-s340-15iil-intel-core-i3-1005g1-4gb-ddr-1000gb-hdd-intel-hd-graphics-620-fhd-siniy,"        Операционная система DOS; 2х-ядерный процессор 1.2 ГГц; видеоадаптер встроенный; диагональ экрана 15.6"" TN 1366х768; объем оперативной памяти 12 Гб; накопитель HDD 500 Гб; DVDRW нет; вес от 1.9 кг            "
"
Ноутбук Lenovo Ideapad S145-15AST A6-9225 8GB DDR4 1000GB HDD AMD Radeon R7 Full HD Black
",https://www.kivano.kg/product/view/noutbuk-acer-aspire-a315-56-intel-core-i3-1005g1-12gb-ddr4-500gb-hdd-dos-black,        Тип: ноутбук; Процессор: AMD A6-9225; Разрешение экрана: 1366x768 HD; Графический контроллер: AMD Radeon R7; Объем оперативной памяти: 8 Gb DDR4; Объем накопителя HDD: 1000 Gb; Вес: от 1.85 кг            
"
Ноутбук Lenovo Ideapad S340-15IIL Intel Core i3-1005G1 4GB DDR 1000GB HDD + 128GB SSD Intel HD Graphics 620 FHD синий
",https://www.kivano.kg/product/view/noutbuk-acer-aspire-a315-56-intel-core-i3-1005g1-12gb-ddr4-500gb-hdd-dos-black,        Тип: ноутбук; Процессор: Intel Core i3-1005G1; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Intel HD Graphics 620; Объем оперативной памяти: 4 Gb DDR; Объем накопителя HDD: 1000 Gb; Объем накопителя SSD: 128 Gb; Вес: от 1.8 кг            
"
Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 12GB DDR4 1000GB HDD DOS Black
",https://www.kivano.kg/product/view/noutbuk-lenovo-ideapad-s145-15ast-a6-9225-8gb-ddr4-1000gb-hdd-amd-radeon-r7-full-hd-black,"        Операционная система DOS; 2х-ядерный процессор 1.2 ГГц; видеоадаптер встроенный; диагональ экрана 15.6"" TN 1366х768; объем оперативной памяти 12 Гб; накопитель HDD 1000 Гб; DVDRW нет; вес от 1.9 кг            "
"
Ноутбук Lenovo Ideapad S340-15IIL Intel Core i3-1005G1 4GB DDR 1000GB HDD + 256GB SSD Intel HD Graphics 620 FHD синий
",https://www.kivano.kg/product/view/noutbuk-lenovo-ideapad-s145-15ast-a6-9225-8gb-ddr4-1000gb-hdd-amd-radeon-r7-full-hd-black,        Тип: ноутбук; Процессор: Intel Core i3-1005G1; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Intel HD Graphics 620; Объем оперативной памяти: 4 Gb DDR; Объем накопителя HDD: 1000 Gb; Объем накопителя SSD: 256 Gb; Вес: от 1.8 кг            
"
Ноутбук Lenovo Ideapad S145-15AST A6-9225 4GB DDR4 1000GB HDD AMD Radeon R7 Full HD Black
",https://www.kivano.kg/product/view/noutbuk-lenovo-ideapad-s340-15iil-intel-core-i3-1005g1-4gb-ddr-1000gb-hdd-128gb-ssd-intel-hd-graphics-620-fhd-siniy,        Тип: ноутбук; Процессор: AMD A6-9225; Разрешение экрана: 1366x768 HD; Графический контроллер: AMD Radeon R7; Объем оперативной памяти: 4 Gb DDR4; Объем накопителя HDD: 1000 Gb; Вес: от 1.85 кг            
"
Ноутбук Lenovo Ideapad S340-15IIL Intel Core i3-1005G1 8GB DDR 128GB SSD Intel HD Graphics 620 FHD синий
",https://www.kivano.kg/product/view/noutbuk-lenovo-ideapad-s340-15iil-intel-core-i3-1005g1-4gb-ddr-1000gb-hdd-128gb-ssd-intel-hd-graphics-620-fhd-siniy,        Тип: ноутбук; Процессор: Intel Core i3-1005G1; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Intel HD Graphics 620; Объем оперативной памяти: 8 Gb DDR; Объем накопителя SSD: 128 Gb; Вес: от 1.8 кг            
"
Ноутбук Lenovo Ideapad S145-15IWL Intel Core i3-8130U 8GB DDR 1000GB HDD + 128GB SSD Nvidia GeForce MX110 2GB HD черный
",https://www.kivano.kg/product/view/noutbuk-acer-aspire-a315-56-intel-core-i3-1005g1-12gb-ddr4-1000gb-hdd-dos-black,        Тип: ноутбук; Процессор: Intel Core i3-8130U; Разрешение экрана: 1366x768 HD; Графический контроллер: Nvidia GeForce MX110; Объем оперативной памяти: 8Gb DDR; Объем накопителя HDD: 1000 Gb; Объем накопителя SSD: 128 Gb; Вес: от 1.85 кг            
"
Ноутбук Lenovo Ideapad S340-15IIL Intel Core i3-1005G1 8GB DDR 256GB SSD Intel HD Graphics 620 FHD синий
",https://www.kivano.kg/product/view/noutbuk-acer-aspire-a315-56-intel-core-i3-1005g1-12gb-ddr4-1000gb-hdd-dos-black,        Тип: ноутбук; Процессор: Intel Core i3-1005G1; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Intel HD Graphics 620; Объем оперативной памяти: 8 Gb DDR; Объем накопителя SSD: 256 Gb; Вес: от 1.8 кг            
"
Ноутбук Lenovo Ideapad S145-15IWL Intel Core i3-8130U 8GB DDR 1000GB HDD + 256GB SSD Nvidia GeForce MX110 2GB HD черный
",https://www.kivano.kg/product/view/noutbuk-lenovo-ideapad-s340-15iil-intel-core-i3-1005g1-4gb-ddr-1000gb-hdd-256gb-ssd-intel-hd-graphics-620-fhd-siniy,        Тип: ноутбук; Процессор: Intel Core i3-8130U; Разрешение экрана: 1366x768 HD; Графический контроллер: Nvidia GeForce MX110; Объем оперативной памяти: 8Gb DDR; Объем накопителя HDD: 1000 Gb; Объем накопителя SSD: 256 Gb; Вес: от 1.85 кг            
"
Ноутбук Lenovo Ideapad S340-15IIL Intel Core i3-1005G1 8GB DDR 512GB SSD Intel HD Graphics 620 FHD синий
",https://www.kivano.kg/product/view/noutbuk-lenovo-ideapad-s340-15iil-intel-core-i3-1005g1-4gb-ddr-1000gb-hdd-256gb-ssd-intel-hd-graphics-620-fhd-siniy,        Тип: ноутбук; Процессор: Intel Core i3-1005G1; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Intel HD Graphics 620; Объем оперативной памяти: 8 Gb DDR; Объем накопителя SSD: 512 Gb; Вес: от 1.8 кг            
"
Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 12GB DDR4 256GB SSD DOS Black
",https://www.kivano.kg/product/view/noutbuk-lenovo-ideapad-s145-15ast-a6-9225-4gb-ddr4-1000gb-hdd-amd-radeon-r7-full-hd-black,"        Операционная система DOS; 2х-ядерный процессор 1.2 ГГц; видеоадаптер встроенный; диагональ экрана 15.6"" TN 1366х768; объем оперативной памяти 12 Гб; накопитель SSD 256 Гб; DVDRW нет; вес от 1.9 кг            "
"
Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 4GB DDR4 512GB SSD DOS Black
",https://www.kivano.kg/product/view/noutbuk-lenovo-ideapad-s145-15ast-a6-9225-4gb-ddr4-1000gb-hdd-amd-radeon-r7-full-hd-black,"        Операционная система DOS; 2х-ядерный процессор 1.2 ГГц; видеоадаптер встроенный; диагональ экрана 15.6"" TN 1366х768; объем оперативной памяти 4 Гб; накопитель SSD 512 Гб; DVDRW нет; вес от 1.9 кг            "
"
Ноутбук Asus X540UB Intel Core i5-8250U 20GB DDR 256Gb SSD Nvidia Geforce MX110 2GB Full HD Silver
",https://www.kivano.kg/product/view/noutbuk-lenovo-ideapad-s340-15iil-intel-core-i3-1005g1-8gb-ddr-128gb-ssd-intel-hd-graphics-620-fhd-siniy,        Ноутбук; Процессор: Intel Core i5-8250U; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Nvidia Geforce MX110 2 Gb; Объем оперативной памяти:  20 Gb DDR4; Объем накопителя SSD: 512 Gb; Вес: 1.9 кг            
"
Ноутбук Asus X509JA-EJ062 Intel Core i3-1005G1 4GB DDR4 1000GB HDD FHD DOS Slate Gray
",https://www.kivano.kg/product/view/noutbuk-lenovo-ideapad-s340-15iil-intel-core-i3-1005g1-8gb-ddr-128gb-ssd-intel-hd-graphics-620-fhd-siniy,"        Операционная система DOS; 2х-ядерный процессор 1.2 ГГц; видеоадаптер встроенный; диагональ экрана 15.6"" TN 1920x1080; объем оперативной памяти 4 Гб; накопитель HDD 1000 Гб; вес от 1.8 кг            "
"
Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 4GB DDR4 500GB HDD + 128GB SSD DOS Black
",https://www.kivano.kg/product/view/noutbuk-lenovo-ideapad-s145-15iwl-intel-core-i3-8130u-8gb-ddr-1000gb-hdd-128gb-ssd-nvidia-geforce-mx110-2gb-hd-chernyy,"        Операционная система DOS; 2х-ядерный процессор 1.2 ГГц; видеоадаптер встроенный; диагональ экрана 15.6"" TN 1366х768; объем оперативной памяти 4 Гб; накопитель HDD 500 Гб + SSD 128 Гб; DVDRW нет; вес...            "
"
Ноутбук Asus X540UB Intel Core i3-7020U 12Gb DDR 128Gb SSD Nvidia Geforce MX110 2GB Full HD Silver
",https://www.kivano.kg/product/view/noutbuk-lenovo-ideapad-s145-15iwl-intel-core-i3-8130u-8gb-ddr-1000gb-hdd-128gb-ssd-nvidia-geforce-mx110-2gb-hd-chernyy,"        Тип: ноутбук; Процессор: Intel Core i3-7020U; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Nvidia Geforce MX110 2Gb; Объем оперативной памяти: 12 Gb DDR; Объем накопителя SSD: 128Gb; Вес 1,9 кг            "
"
Ноутбук Lenovo Ideapad S340-15IIL Intel Core i3-1005G1 8GB DDR 1000GB HDD Intel HD Graphics 620 FHD синий
",https://www.kivano.kg/product/view/noutbuk-lenovo-ideapad-s340-15iil-intel-core-i3-1005g1-8gb-ddr-256gb-ssd-intel-hd-graphics-620-fhd-siniy,        Тип: ноутбук; Процессор: Intel Core i3-1005G1; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Intel HD Graphics 620; Объем оперативной памяти: 8 Gb DDR; Объем накопителя HDD: 1000 Gb; Вес: от 1.8 кг            
"
Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 8GB DDR4 500GB HDD + 128GB SSD DOS Black
",https://www.kivano.kg/product/view/noutbuk-lenovo-ideapad-s340-15iil-intel-core-i3-1005g1-8gb-ddr-256gb-ssd-intel-hd-graphics-620-fhd-siniy,"        Операционная система DOS; 2х-ядерный процессор 1.2 ГГц; видеоадаптер встроенный; диагональ экрана 15.6"" TN 1366х768; объем оперативной памяти 8 Гб; накопитель HDD 500 Гб + SSD 128 Гб; DVDRW нет; вес...            "
names on page 31,links on page 31,descriptions on page 31
"
Ноутбук Lenovo Ideapad S340-15IIL Intel Core i3-1005G1 8GB DDR 1000GB HDD + 128GB SSD Intel HD Graphics 620 FHD синий
",https://www.kivano.kg/product/view/noutbuk-lenovo-ideapad-s340-15iil-intel-core-i3-1005g1-8gb-ddr-1000gb-hdd-128gb-ssd-intel-hd-graphics-620-fhd-siniy,        Тип: ноутбук; Процессор: Intel Core i3-1005G1; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Intel HD Graphics 620; Объем оперативной памяти: 8 Gb DDR; Объем накопителя HDD: 1000 Gb; Объем накопителя SSD: 128 Gb; Вес: от 1.8...            
